,ldr_grau,distance,ldr_weiss,ldr_blau,ldr_gelb,ldr_lila,ldr_gruen,rotation_time,time,date
50805,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678351865.0,09:04:43,2021-06-30
50806,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678351865.0,09:04:44,2021-06-30
50807,511.0,33.0,511.0,511.0,445.0,511.0,511.0,678351865.0,09:04:45,2021-06-30
50808,511.0,29.0,511.0,511.0,442.0,511.0,511.0,678351886.0,09:04:46,2021-06-30
50809,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678351886.0,09:04:47,2021-06-30
50810,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678351886.0,09:04:48,2021-06-30
50811,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678351886.0,09:04:49,2021-06-30
50812,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678351886.0,09:04:50,2021-06-30
50813,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351886.0,09:04:51,2021-06-30
50814,511.0,33.0,511.0,511.0,475.0,511.0,511.0,678351886.0,09:04:52,2021-06-30
50815,511.0,33.0,511.0,511.0,440.0,511.0,511.0,678351886.0,09:04:53,2021-06-30
50816,511.0,33.0,511.0,511.0,470.0,511.0,511.0,678351886.0,09:04:54,2021-06-30
50817,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678351886.0,09:04:55,2021-06-30
50818,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351886.0,09:04:56,2021-06-30
50819,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678351886.0,09:04:57,2021-06-30
50820,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678351886.0,09:04:58,2021-06-30
55785,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678351886.0,09:04:59,2021-06-30
55786,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678351886.0,09:05:00,2021-06-30
55787,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678351886.0,09:05:01,2021-06-30
55788,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678351886.0,09:05:02,2021-06-30
55789,511.0,29.0,511.0,511.0,476.0,511.0,511.0,678351886.0,09:05:03,2021-06-30
55790,511.0,29.0,511.0,511.0,486.0,511.0,511.0,678351886.0,09:05:04,2021-06-30
55791,511.0,33.0,511.0,511.0,486.0,511.0,511.0,678351886.0,09:05:05,2021-06-30
55792,511.0,33.0,511.0,511.0,455.0,511.0,511.0,678351886.0,09:05:06,2021-06-30
55793,511.0,33.0,511.0,511.0,461.0,511.0,511.0,678351886.0,09:05:07,2021-06-30
55794,511.0,33.0,511.0,511.0,476.0,511.0,511.0,678351908.0,09:05:08,2021-06-30
55795,511.0,33.0,511.0,511.0,485.0,511.0,511.0,678351908.0,09:05:09,2021-06-30
55796,511.0,33.0,511.0,511.0,459.0,511.0,511.0,678351908.0,09:05:10,2021-06-30
55797,511.0,33.0,511.0,511.0,456.0,511.0,511.0,678351908.0,09:05:11,2021-06-30
55798,511.0,33.0,511.0,511.0,460.0,511.0,511.0,678351908.0,09:05:12,2021-06-30
55799,511.0,33.0,511.0,511.0,481.0,511.0,511.0,678351908.0,09:05:13,2021-06-30
55800,511.0,33.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:05:14,2021-06-30
55801,511.0,33.0,511.0,511.0,460.0,511.0,511.0,678351908.0,09:05:15,2021-06-30
55802,511.0,33.0,511.0,511.0,480.0,511.0,511.0,678351908.0,09:05:16,2021-06-30
55803,511.0,33.0,511.0,511.0,459.0,511.0,511.0,678351908.0,09:05:17,2021-06-30
55804,511.0,33.0,511.0,511.0,469.0,511.0,511.0,678351908.0,09:05:18,2021-06-30
55805,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678351908.0,09:05:19,2021-06-30
55806,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351908.0,09:05:20,2021-06-30
55808,511.0,29.0,511.0,511.0,481.0,511.0,511.0,678351908.0,09:05:21,2021-06-30
55807,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:05:22,2021-06-30
55809,511.0,29.0,511.0,511.0,473.0,511.0,511.0,678351908.0,09:05:23,2021-06-30
55810,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678351908.0,09:05:24,2021-06-30
55811,511.0,29.0,511.0,511.0,477.0,511.0,511.0,678351908.0,09:05:25,2021-06-30
55812,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678351908.0,09:05:26,2021-06-30
55813,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678351908.0,09:05:27,2021-06-30
55814,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:28,2021-06-30
31830,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678351908.0,09:05:29,2021-06-30
31831,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678351908.0,09:05:30,2021-06-30
31832,511.0,29.0,511.0,511.0,490.0,511.0,511.0,678351908.0,09:05:31,2021-06-30
31833,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:32,2021-06-30
31834,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678351908.0,09:05:33,2021-06-30
31835,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351908.0,09:05:34,2021-06-30
31836,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:35,2021-06-30
31837,511.0,29.0,511.0,511.0,485.0,511.0,511.0,678351908.0,09:05:36,2021-06-30
31838,511.0,29.0,511.0,511.0,479.0,511.0,511.0,678351908.0,09:05:37,2021-06-30
31839,511.0,29.0,511.0,511.0,488.0,511.0,511.0,678351908.0,09:05:38,2021-06-30
31840,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678351908.0,09:05:39,2021-06-30
31841,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678351908.0,09:05:40,2021-06-30
31842,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678351908.0,09:05:41,2021-06-30
31843,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678351908.0,09:05:42,2021-06-30
31844,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351908.0,09:05:43,2021-06-30
31845,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351908.0,09:05:44,2021-06-30
31846,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:45,2021-06-30
31847,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351908.0,09:05:46,2021-06-30
31848,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:47,2021-06-30
31849,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351908.0,09:05:48,2021-06-30
31850,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678351908.0,09:05:49,2021-06-30
31851,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678351908.0,09:05:50,2021-06-30
31852,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:05:51,2021-06-30
31853,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678351908.0,09:05:52,2021-06-30
31854,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678351908.0,09:05:53,2021-06-30
31855,511.0,29.0,511.0,511.0,436.0,511.0,511.0,678351908.0,09:05:54,2021-06-30
31856,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678351908.0,09:05:55,2021-06-30
31857,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:05:56,2021-06-30
31858,511.0,28.0,511.0,511.0,452.0,511.0,511.0,678351908.0,09:05:57,2021-06-30
31859,511.0,29.0,511.0,511.0,481.0,511.0,511.0,678351908.0,09:05:58,2021-06-30
30814,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678351908.0,09:05:59,2021-06-30
30815,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351908.0,09:06:00,2021-06-30
30816,511.0,29.0,511.0,511.0,479.0,511.0,511.0,678351908.0,09:06:01,2021-06-30
30817,511.0,29.0,511.0,511.0,487.0,511.0,511.0,678351908.0,09:06:02,2021-06-30
30818,511.0,29.0,511.0,511.0,485.0,511.0,511.0,678351908.0,09:06:03,2021-06-30
30819,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351908.0,09:06:04,2021-06-30
30820,511.0,29.0,511.0,511.0,476.0,511.0,511.0,678351908.0,09:06:05,2021-06-30
30821,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678351908.0,09:06:06,2021-06-30
30822,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678351908.0,09:06:07,2021-06-30
30823,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678351908.0,09:06:08,2021-06-30
30824,511.0,33.0,511.0,511.0,455.0,511.0,511.0,678351908.0,09:06:09,2021-06-30
30825,511.0,33.0,511.0,511.0,470.0,511.0,511.0,678351908.0,09:06:10,2021-06-30
30826,511.0,33.0,511.0,511.0,468.0,511.0,511.0,678351908.0,09:06:11,2021-06-30
30827,511.0,33.0,511.0,511.0,478.0,511.0,511.0,678351908.0,09:06:12,2021-06-30
30828,511.0,33.0,511.0,511.0,484.0,511.0,511.0,678351908.0,09:06:13,2021-06-30
30829,511.0,33.0,511.0,511.0,482.0,511.0,511.0,678351908.0,09:06:14,2021-06-30
30830,511.0,33.0,511.0,511.0,470.0,511.0,511.0,678351908.0,09:06:15,2021-06-30
30831,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351908.0,09:06:16,2021-06-30
30832,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678351908.0,09:06:17,2021-06-30
30833,511.0,29.0,511.0,511.0,431.0,511.0,511.0,678351908.0,09:06:18,2021-06-30
30834,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351908.0,09:06:19,2021-06-30
30835,511.0,29.0,511.0,511.0,481.0,511.0,511.0,678351908.0,09:06:20,2021-06-30
30836,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678351908.0,09:06:21,2021-06-30
30837,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678351908.0,09:06:22,2021-06-30
30838,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:06:23,2021-06-30
30839,511.0,29.0,511.0,511.0,490.0,511.0,511.0,678351908.0,09:06:24,2021-06-30
30840,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678351908.0,09:06:25,2021-06-30
30841,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678351908.0,09:06:26,2021-06-30
30842,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:06:27,2021-06-30
30843,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678351908.0,09:06:28,2021-06-30
54328,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678351908.0,09:06:29,2021-06-30
54329,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:06:30,2021-06-30
54330,511.0,29.0,511.0,511.0,448.0,511.0,511.0,678351908.0,09:06:31,2021-06-30
54331,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678351908.0,09:06:32,2021-06-30
54332,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:06:33,2021-06-30
54333,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678351908.0,09:06:34,2021-06-30
54334,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678351908.0,09:06:35,2021-06-30
54335,511.0,29.0,511.0,511.0,443.0,511.0,511.0,678351996.0,09:06:36,2021-06-30
54336,511.0,29.0,511.0,511.0,435.0,511.0,511.0,678351996.0,09:06:37,2021-06-30
54337,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351996.0,09:06:38,2021-06-30
54338,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678351996.0,09:06:39,2021-06-30
54339,511.0,29.0,511.0,511.0,440.0,511.0,511.0,678351996.0,09:06:40,2021-06-30
54340,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678351996.0,09:06:41,2021-06-30
54341,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678351996.0,09:06:42,2021-06-30
54342,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678351996.0,09:06:43,2021-06-30
54343,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678351996.0,09:06:44,2021-06-30
54344,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678351996.0,09:06:45,2021-06-30
54345,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351996.0,09:06:46,2021-06-30
54346,511.0,29.0,511.0,511.0,471.0,511.0,511.0,678351996.0,09:06:47,2021-06-30
54349,511.0,46.0,511.0,511.0,463.0,508.0,511.0,678351996.0,09:06:48,2021-06-30
54348,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678351996.0,09:06:49,2021-06-30
54347,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678351996.0,09:06:50,2021-06-30
54350,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678351996.0,09:06:51,2021-06-30
54351,511.0,29.0,511.0,511.0,448.0,511.0,511.0,678351996.0,09:06:52,2021-06-30
54352,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678351996.0,09:06:53,2021-06-30
54353,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351996.0,09:06:54,2021-06-30
54355,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678351996.0,09:06:55,2021-06-30
54354,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678351996.0,09:06:56,2021-06-30
54356,511.0,29.0,511.0,511.0,488.0,511.0,511.0,678351996.0,09:06:57,2021-06-30
30005,511.0,29.0,511.0,511.0,490.0,511.0,511.0,678352018.0,09:06:58,2021-06-30
30006,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678352018.0,09:06:59,2021-06-30
30007,511.0,29.0,511.0,511.0,482.0,511.0,511.0,678352018.0,09:07:00,2021-06-30
30008,511.0,29.0,511.0,511.0,489.0,511.0,511.0,678352018.0,09:07:01,2021-06-30
30009,511.0,29.0,511.0,511.0,484.0,511.0,511.0,678352018.0,09:07:02,2021-06-30
30010,511.0,29.0,511.0,511.0,487.0,511.0,511.0,678352018.0,09:07:03,2021-06-30
30011,511.0,29.0,511.0,511.0,492.0,511.0,511.0,678352018.0,09:07:04,2021-06-30
30012,511.0,29.0,511.0,511.0,485.0,511.0,511.0,678352018.0,09:07:05,2021-06-30
30013,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678352018.0,09:07:06,2021-06-30
30014,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352018.0,09:07:07,2021-06-30
30015,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352018.0,09:07:08,2021-06-30
30016,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678352018.0,09:07:09,2021-06-30
30017,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352018.0,09:07:10,2021-06-30
30018,511.0,29.0,511.0,511.0,490.0,511.0,511.0,678352018.0,09:07:11,2021-06-30
30019,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352018.0,09:07:12,2021-06-30
30020,511.0,29.0,511.0,511.0,444.0,511.0,511.0,678352018.0,09:07:13,2021-06-30
30021,511.0,29.0,511.0,511.0,459.0,511.0,511.0,678352018.0,09:07:14,2021-06-30
30022,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678352018.0,09:07:15,2021-06-30
30023,511.0,29.0,511.0,511.0,432.0,511.0,511.0,678352018.0,09:07:16,2021-06-30
30024,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678352018.0,09:07:17,2021-06-30
30025,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678352018.0,09:07:18,2021-06-30
30026,511.0,29.0,511.0,511.0,473.0,511.0,511.0,678352018.0,09:07:19,2021-06-30
30027,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678352040.0,09:07:20,2021-06-30
30028,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678352040.0,09:07:21,2021-06-30
30029,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352040.0,09:07:22,2021-06-30
30030,511.0,29.0,511.0,511.0,483.0,511.0,511.0,678352040.0,09:07:23,2021-06-30
30031,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678352040.0,09:07:24,2021-06-30
30032,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352040.0,09:07:25,2021-06-30
30033,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678352040.0,09:07:26,2021-06-30
30034,511.0,29.0,511.0,511.0,476.0,511.0,511.0,678352040.0,09:07:27,2021-06-30
30035,511.0,29.0,511.0,511.0,471.0,511.0,511.0,678352040.0,09:07:28,2021-06-30
42924,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678352040.0,09:07:29,2021-06-30
42925,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352040.0,09:07:30,2021-06-30
42926,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678352040.0,09:07:31,2021-06-30
42927,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352040.0,09:07:32,2021-06-30
42928,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678352040.0,09:07:33,2021-06-30
42929,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678352040.0,09:07:34,2021-06-30
42930,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678352040.0,09:07:35,2021-06-30
42931,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678352040.0,09:07:36,2021-06-30
42932,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678352040.0,09:07:37,2021-06-30
42933,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678352040.0,09:07:38,2021-06-30
42934,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678352040.0,09:07:39,2021-06-30
42935,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678352040.0,09:07:40,2021-06-30
42936,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678352040.0,09:07:41,2021-06-30
42937,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678352063.0,09:07:42,2021-06-30
42938,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678352063.0,09:07:43,2021-06-30
42939,511.0,29.0,511.0,511.0,480.0,511.0,511.0,678352063.0,09:07:44,2021-06-30
42940,511.0,29.0,511.0,511.0,473.0,511.0,511.0,678352063.0,09:07:45,2021-06-30
42941,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352063.0,09:07:46,2021-06-30
42942,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678352063.0,09:07:47,2021-06-30
42943,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678352063.0,09:07:48,2021-06-30
42944,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678352063.0,09:07:49,2021-06-30
42945,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352063.0,09:07:50,2021-06-30
42946,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678352063.0,09:07:51,2021-06-30
42947,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352063.0,09:07:52,2021-06-30
42948,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678352063.0,09:07:53,2021-06-30
42949,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352063.0,09:07:54,2021-06-30
42950,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678352063.0,09:07:55,2021-06-30
42951,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678352063.0,09:07:56,2021-06-30
42952,511.0,29.0,511.0,511.0,481.0,511.0,511.0,678352063.0,09:07:57,2021-06-30
42953,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678352063.0,09:07:58,2021-06-30
45843,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678352063.0,09:07:59,2021-06-30
45844,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352063.0,09:08:00,2021-06-30
45845,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678352063.0,09:08:01,2021-06-30
45846,511.0,29.0,511.0,511.0,482.0,511.0,511.0,678352063.0,09:08:02,2021-06-30
45847,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678352063.0,09:08:03,2021-06-30
45848,511.0,29.0,511.0,511.0,486.0,511.0,511.0,678352063.0,09:08:04,2021-06-30
45849,511.0,29.0,511.0,511.0,471.0,511.0,511.0,678352063.0,09:08:05,2021-06-30
45850,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352063.0,09:08:06,2021-06-30
45851,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352063.0,09:08:07,2021-06-30
45852,511.0,29.0,511.0,511.0,484.0,511.0,511.0,678352063.0,09:08:08,2021-06-30
45853,511.0,29.0,511.0,511.0,471.0,511.0,511.0,678352063.0,09:08:09,2021-06-30
45854,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678352063.0,09:08:10,2021-06-30
45855,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678352063.0,09:08:11,2021-06-30
45856,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678352063.0,09:08:12,2021-06-30
45857,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678352063.0,09:08:13,2021-06-30
45858,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678352063.0,09:08:14,2021-06-30
45859,511.0,29.0,511.0,511.0,444.0,511.0,511.0,678352063.0,09:08:15,2021-06-30
45860,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678352063.0,09:08:16,2021-06-30
45861,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678352063.0,09:08:17,2021-06-30
45862,511.0,29.0,511.0,511.0,477.0,511.0,511.0,678352063.0,09:08:18,2021-06-30
45863,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678352063.0,09:08:19,2021-06-30
45864,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678352063.0,09:08:20,2021-06-30
45865,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678352063.0,09:08:21,2021-06-30
45866,511.0,30.0,511.0,511.0,456.0,511.0,511.0,678352063.0,09:08:22,2021-06-30
45867,511.0,30.0,511.0,511.0,452.0,511.0,511.0,678352063.0,09:08:23,2021-06-30
45868,511.0,29.0,511.0,511.0,443.0,511.0,511.0,678352063.0,09:08:24,2021-06-30
45869,511.0,30.0,511.0,511.0,470.0,511.0,511.0,678352063.0,09:08:25,2021-06-30
45870,511.0,30.0,511.0,511.0,462.0,511.0,511.0,678352106.0,09:08:26,2021-06-30
45871,511.0,33.0,511.0,511.0,463.0,511.0,511.0,678352106.0,09:08:27,2021-06-30
45872,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678352106.0,09:08:28,2021-06-30
44071,511.0,30.0,511.0,511.0,475.0,511.0,511.0,678352106.0,09:08:29,2021-06-30
44072,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678352106.0,09:08:30,2021-06-30
44073,511.0,30.0,511.0,511.0,464.0,511.0,511.0,678352106.0,09:08:31,2021-06-30
44074,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678352106.0,09:08:32,2021-06-30
44075,511.0,30.0,511.0,511.0,470.0,511.0,511.0,678352106.0,09:08:33,2021-06-30
44076,511.0,33.0,511.0,511.0,444.0,511.0,511.0,678352106.0,09:08:34,2021-06-30
44077,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678352106.0,09:08:35,2021-06-30
44078,511.0,30.0,511.0,511.0,442.0,511.0,511.0,678352106.0,09:08:36,2021-06-30
44080,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678352106.0,09:08:37,2021-06-30
44079,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678352106.0,09:08:38,2021-06-30
44081,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678352106.0,09:08:39,2021-06-30
44082,511.0,30.0,511.0,511.0,442.0,511.0,511.0,678352106.0,09:08:40,2021-06-30
44083,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678352106.0,09:08:41,2021-06-30
44084,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678352106.0,09:08:42,2021-06-30
44085,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678352106.0,09:08:43,2021-06-30
44086,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678352106.0,09:08:44,2021-06-30
44087,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678352106.0,09:08:45,2021-06-30
44088,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678352106.0,09:08:46,2021-06-30
44089,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678352106.0,09:08:47,2021-06-30
44090,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678352129.0,09:08:48,2021-06-30
44093,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352129.0,09:08:49,2021-06-30
44091,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352129.0,09:08:50,2021-06-30
44092,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678352129.0,09:08:51,2021-06-30
44095,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678352129.0,09:08:52,2021-06-30
44096,511.0,29.0,511.0,511.0,432.0,511.0,511.0,678352129.0,09:08:53,2021-06-30
44097,511.0,29.0,511.0,511.0,427.0,511.0,511.0,678352129.0,09:08:54,2021-06-30
44094,511.0,29.0,511.0,511.0,459.0,511.0,511.0,678352129.0,09:08:55,2021-06-30
44098,511.0,29.0,511.0,511.0,473.0,511.0,511.0,678352129.0,09:08:56,2021-06-30
44099,511.0,29.0,511.0,511.0,485.0,511.0,511.0,678352129.0,09:08:57,2021-06-30
44100,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678352129.0,09:08:58,2021-06-30
28710,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678352129.0,09:08:59,2021-06-30
28711,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678352129.0,09:09:00,2021-06-30
28712,511.0,29.0,511.0,511.0,477.0,511.0,511.0,678352129.0,09:09:01,2021-06-30
28713,511.0,29.0,511.0,511.0,484.0,511.0,511.0,678352129.0,09:09:02,2021-06-30
28714,511.0,29.0,511.0,511.0,473.0,511.0,511.0,678352129.0,09:09:03,2021-06-30
28715,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678352129.0,09:09:04,2021-06-30
28716,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678352129.0,09:09:05,2021-06-30
28717,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678352129.0,09:09:06,2021-06-30
28718,511.0,29.0,511.0,511.0,485.0,511.0,511.0,678352129.0,09:09:07,2021-06-30
28719,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678352129.0,09:09:08,2021-06-30
28720,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678352129.0,09:09:09,2021-06-30
28721,511.0,29.0,511.0,511.0,478.0,511.0,511.0,678352150.0,09:09:10,2021-06-30
28722,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678352150.0,09:09:11,2021-06-30
28723,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678352150.0,09:09:12,2021-06-30
28724,511.0,30.0,511.0,511.0,463.0,511.0,511.0,678352150.0,09:09:13,2021-06-30
28725,511.0,30.0,511.0,511.0,461.0,511.0,511.0,678352150.0,09:09:14,2021-06-30
28726,511.0,30.0,511.0,511.0,486.0,511.0,511.0,678352150.0,09:09:15,2021-06-30
28727,511.0,30.0,511.0,511.0,478.0,511.0,511.0,678352150.0,09:09:16,2021-06-30
28728,511.0,30.0,511.0,511.0,454.0,511.0,511.0,678352150.0,09:09:17,2021-06-30
28729,511.0,30.0,511.0,511.0,462.0,511.0,511.0,678352150.0,09:09:18,2021-06-30
28730,511.0,30.0,511.0,511.0,460.0,511.0,511.0,678352150.0,09:09:19,2021-06-30
28731,511.0,29.0,511.0,511.0,474.0,511.0,511.0,678352150.0,09:09:20,2021-06-30
